"subject","trial","stimulus","rid","FFD","FFP","SFD","FPRT","RBRT","TFT","RPD","CRPD","RRT","RRTP","RRTR","RBRC","TRC","LPRT","experiment","word","attachment","animacy","wlen","prev_wlen","next_wlen","roiLabel","subj"
"P30","Trial077","rc-n2forced-nonanim-6.jpg",5,459,1,459,459,459,459,459,2155,0,0,0,0,0,459,"rc","önceki","N2 attachment","nonanim",6,5,3,"spillover","P30"
"P31","Trial007","rc-nonforced-anim-1.jpg",2,146,1,146,146,146,146,146,858,0,0,0,0,0,146,"rc","yıkanan","ambiguous","anim",7,7,7,"pre-critical","P31"
"P31","Trial007","rc-nonforced-anim-1.jpg",3,241,1,0,479,479,479,479,1337,0,0,0,0,0,479,"rc","kadının","ambiguous","anim",7,7,4,"N1","P31"
"P31","Trial007","rc-nonforced-anim-1.jpg",4,194,1,194,194,194,194,194,1531,0,0,0,0,0,194,"rc","oğlu","ambiguous","anim",4,7,3,"N2","P31"
"P31","Trial007","rc-nonforced-anim-1.jpg",5,167,1,0,167,167,305,167,1698,138,0,138,0,0,138,"rc","dün","ambiguous","anim",3,4,5,"spillover","P31"
"P31","Trial009","rc-n1forced-anim-1.jpg",2,256,1,0,256,500,500,714,714,244,244,0,1,1,244,"rc","bağıran","N1 attachment","anim",7,6,7,"pre-critical","P31"
"P31","Trial009","rc-n1forced-anim-1.jpg",3,338,1,0,338,338,563,338,1052,225,0,225,0,0,225,"rc","müdürün","N1 attachment","anim",7,7,4,"N1","P31"
"P31","Trial009","rc-n1forced-anim-1.jpg",4,0,0,0,0,0,92,0,1052,92,0,92,0,0,92,"rc","sesi","N1 attachment","anim",4,7,8,"N2","P31"
"P31","Trial009","rc-n1forced-anim-1.jpg",5,132,1,0,219,603,603,695,1747,384,384,0,1,1,384,"rc","caddenin","N1 attachment","anim",8,4,10,"spillover","P31"
"P31","Trial011","rc-n2forced-anim-1.jpg",2,440,1,440,440,440,440,440,1208,0,0,0,0,0,440,"rc","yürüyen","N2 attachment","anim",7,7,5,"pre-critical","P31"
"P31","Trial011","rc-n2forced-anim-1.jpg",3,424,1,424,424,424,424,424,1632,0,0,0,0,0,424,"rc","köyün","N2 attachment","anim",5,7,6,"N1","P31"
"P31","Trial011","rc-n2forced-anim-1.jpg",4,368,1,0,368,368,554,368,2000,186,0,186,0,1,186,"rc","delisi","N2 attachment","anim",6,5,5,"N2","P31"
"P31","Trial011","rc-n2forced-anim-1.jpg",5,156,1,0,156,156,357,156,2156,201,0,201,0,1,201,"rc","garip","N2 attachment","anim",5,6,10,"spillover","P31"
"P31","Trial013","rc-nonforced-nonanim-1.jpg",2,132,1,0,132,385,385,571,1339,253,253,0,1,1,253,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P31"
"P31","Trial013","rc-nonforced-nonanim-1.jpg",3,0,0,0,0,0,174,0,1339,174,0,174,0,0,174,"rc","yolun","ambiguous","nonanim",5,8,6,"N1","P31"
"P31","Trial013","rc-nonforced-nonanim-1.jpg",4,246,1,246,246,246,246,246,1585,0,0,0,0,0,246,"rc","etrafı","ambiguous","nonanim",6,5,8,"N2","P31"
"P31","Trial013","rc-nonforced-nonanim-1.jpg",5,236,1,0,236,236,535,236,1821,299,0,299,0,0,299,"rc","yemyeşil","ambiguous","nonanim",8,6,9,"spillover","P31"
"P31","Trial015","rc-n2forced-nonanim-1.jpg",2,338,1,338,338,338,338,338,534,0,0,0,0,0,338,"rc","yıkılan","N2 attachment","nonanim",7,8,8,"pre-critical","P31"
"P31","Trial015","rc-n2forced-nonanim-1.jpg",3,170,1,0,318,318,833,318,852,515,0,515,0,0,116,"rc","patronun","N2 attachment","nonanim",8,7,3,"N1","P31"
"P31","Trial015","rc-n2forced-nonanim-1.jpg",4,0,0,0,0,0,344,0,852,344,0,344,0,1,344,"rc","evi","N2 attachment","nonanim",3,8,5,"N2","P31"
"P31","Trial015","rc-n2forced-nonanim-1.jpg",5,160,1,0,160,458,566,1317,2169,406,298,108,1,1,108,"rc","geçen","N2 attachment","nonanim",5,3,2,"spillover","P31"
"P31","Trial016","rc-n1forced-nonanim-1.jpg",2,125,1,0,547,547,1106,547,691,559,0,559,0,1,173,"rc","batan","N1 attachment","nonanim",5,9,5,"pre-critical","P31"
"P31","Trial016","rc-n1forced-nonanim-1.jpg",3,90,1,0,298,298,2365,298,989,2067,0,2067,0,1,200,"rc","yatın","N1 attachment","nonanim",5,5,6,"N1","P31"
"P31","Trial016","rc-n1forced-nonanim-1.jpg",4,152,1,0,152,522,916,2631,3620,764,370,394,1,2,394,"rc","aşçısı","N1 attachment","nonanim",6,5,4,"N2","P31"
"P31","Trial016","rc-n1forced-nonanim-1.jpg",5,262,1,0,262,262,380,262,3882,118,0,118,0,0,118,"rc","yeni","N1 attachment","nonanim",4,6,3,"spillover","P31"
"P31","Trial019","rc-nonforced-anim-2.jpg",2,68,1,0,469,469,469,469,1296,0,0,0,0,0,469,"rc","dikilen","ambiguous","anim",7,7,5,"pre-critical","P31"
"P31","Trial019","rc-nonforced-anim-2.jpg",3,220,1,220,220,220,220,220,1516,0,0,0,0,0,220,"rc","kızın","ambiguous","anim",5,7,6,"N1","P31"
"P31","Trial019","rc-nonforced-anim-2.jpg",4,414,1,414,414,414,414,414,1930,0,0,0,0,0,414,"rc","amcası","ambiguous","anim",6,5,8,"N2","P31"
"P31","Trial019","rc-nonforced-anim-2.jpg",5,206,1,206,206,206,206,206,2136,0,0,0,0,0,206,"rc","etrafına","ambiguous","anim",8,6,11,"spillover","P31"
"P31","Trial021","rc-n1forced-anim-2.jpg",2,304,1,0,304,304,479,304,863,175,0,175,0,0,175,"rc","satılan","N1 attachment","anim",7,7,8,"pre-critical","P31"
"P31","Trial021","rc-n1forced-anim-2.jpg",3,382,1,0,536,536,1489,536,1399,953,0,953,0,2,140,"rc","patronun","N1 attachment","anim",8,7,3,"N1","P31"
"P31","Trial021","rc-n1forced-anim-2.jpg",4,0,0,0,0,0,256,0,1399,256,0,256,0,0,256,"rc","evi","N1 attachment","anim",3,8,5,"N2","P31"
"P31","Trial021","rc-n1forced-anim-2.jpg",5,209,1,0,465,465,465,465,1864,0,0,0,0,0,465,"rc","geçen","N1 attachment","anim",5,3,2,"spillover","P31"
"P31","Trial023","rc-n2forced-anim-2.jpg",2,396,1,0,396,396,833,396,883,437,0,437,0,0,125,"rc","boğulan","N2 attachment","anim",7,7,5,"pre-critical","P31"
"P31","Trial023","rc-n2forced-anim-2.jpg",3,287,1,0,629,629,1273,629,1512,644,0,644,0,1,344,"rc","salın","N2 attachment","anim",5,7,6,"N1","P31"
"P31","Trial023","rc-n2forced-anim-2.jpg",4,215,1,0,215,1551,1655,2632,4144,1440,1336,104,2,2,104,"rc","sahibi","N2 attachment","anim",6,5,3,"N2","P31"
"P31","Trial023","rc-n2forced-anim-2.jpg",5,264,1,264,264,264,264,264,4408,0,0,0,0,0,264,"rc","dün","N2 attachment","anim",3,6,5,"spillover","P31"
"P31","Trial025","rc-nonforced-nonanim-2.jpg",2,245,1,0,245,245,564,245,425,319,0,319,0,1,134,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P31"
"P31","Trial025","rc-nonforced-nonanim-2.jpg",3,228,1,0,228,228,621,228,653,393,0,393,0,1,393,"rc","gölün","ambiguous","nonanim",5,8,6,"N1","P31"
"P31","Trial025","rc-nonforced-nonanim-2.jpg",4,62,1,0,62,62,262,62,715,200,0,200,0,0,200,"rc","etrafı","ambiguous","nonanim",6,5,5,"N2","P31"
"P31","Trial025","rc-nonforced-nonanim-2.jpg",5,158,1,0,158,158,663,158,873,505,0,505,0,1,279,"rc","büyük","ambiguous","nonanim",5,6,10,"spillover","P31"
"P31","Trial027","rc-n1forced-nonanim-2.jpg",2,58,1,0,58,58,688,58,806,630,0,630,0,0,208,"rc","yıkılan","N1 attachment","nonanim",7,8,4,"pre-critical","P31"
"P31","Trial027","rc-n1forced-nonanim-2.jpg",3,65,1,0,65,302,845,474,1280,780,237,543,1,2,191,"rc","evin","N1 attachment","nonanim",4,7,7,"N1","P31"
"P31","Trial027","rc-n1forced-nonanim-2.jpg",4,250,1,0,250,250,1374,250,1530,1124,0,1124,0,1,248,"rc","bekçisi","N1 attachment","nonanim",7,4,5,"N2","P31"
"P31","Trial027","rc-n1forced-nonanim-2.jpg",5,276,1,0,276,276,1314,276,1806,1038,0,1038,0,1,332,"rc","başka","N1 attachment","nonanim",5,7,3,"spillover","P31"
"P31","Trial029","rc-n2forced-nonanim-2.jpg",2,243,1,0,243,243,862,243,813,619,0,619,0,0,500,"rc","yırtılan","N2 attachment","nonanim",8,6,5,"pre-critical","P31"
"P31","Trial029","rc-n2forced-nonanim-2.jpg",3,366,1,0,366,366,1193,366,1179,827,0,827,0,2,140,"rc","kızın","N2 attachment","nonanim",5,8,6,"N1","P31"
"P31","Trial029","rc-n2forced-nonanim-2.jpg",4,530,1,0,530,530,1010,530,1709,480,0,480,0,0,480,"rc","atkısı","N2 attachment","nonanim",6,5,7,"N2","P31"
"P31","Trial029","rc-n2forced-nonanim-2.jpg",5,212,1,0,212,212,362,212,1921,150,0,150,0,0,150,"rc","çamaşır","N2 attachment","nonanim",7,6,10,"spillover","P31"
"P31","Trial031","rc-nonforced-anim-3.jpg",2,0,0,0,0,0,0,0,649,0,0,0,0,0,0,"rc","ağlayan","ambiguous","anim",7,7,5,"pre-critical","P31"
"P31","Trial031","rc-nonforced-anim-3.jpg",3,0,0,0,0,0,0,0,649,0,0,0,0,0,0,"rc","kızın","ambiguous","anim",5,7,6,"N1","P31"
"P31","Trial031","rc-nonforced-anim-3.jpg",4,0,0,0,0,0,0,0,649,0,0,0,0,0,0,"rc","halası","ambiguous","anim",6,5,4,"N2","P31"
"P31","Trial031","rc-nonforced-anim-3.jpg",5,0,0,0,0,0,0,0,649,0,0,0,0,0,0,"rc","evde","ambiguous","anim",4,6,13,"spillover","P31"
"P31","Trial033","rc-n1forced-anim-3.jpg",2,135,1,0,256,464,1235,720,1094,979,208,771,1,2,276,"rc","ağlayan","N1 attachment","anim",7,7,5,"pre-critical","P31"
"P31","Trial033","rc-n1forced-anim-3.jpg",3,322,1,0,322,322,767,322,1416,445,0,445,0,1,305,"rc","kızın","N1 attachment","anim",5,7,6,"N1","P31"
"P31","Trial033","rc-n1forced-anim-3.jpg",4,612,1,0,612,612,1582,612,2028,970,0,970,0,0,364,"rc","vazosu","N1 attachment","anim",6,5,7,"N2","P31"
"P31","Trial033","rc-n1forced-anim-3.jpg",5,300,1,0,300,512,1428,668,2696,1128,212,916,1,2,253,"rc","öğleyin","N1 attachment","anim",7,6,9,"spillover","P31"
"P31","Trial035","rc-n2forced-anim-3.jpg",2,386,1,0,386,386,737,386,570,351,0,351,0,1,351,"rc","konuşan","N2 attachment","anim",7,7,5,"pre-critical","P31"
"P31","Trial035","rc-n2forced-anim-3.jpg",3,588,1,588,588,588,588,588,1158,0,0,0,0,0,588,"rc","kotun","N2 attachment","anim",5,7,6,"N1","P31"
"P31","Trial035","rc-n2forced-anim-3.jpg",4,286,1,0,286,286,973,286,1444,687,0,687,0,1,201,"rc","sahibi","N2 attachment","anim",6,5,4,"N2","P31"
"P31","Trial035","rc-n2forced-anim-3.jpg",5,201,1,0,201,201,367,201,1645,166,0,166,0,0,166,"rc","kotu","N2 attachment","anim",4,6,7,"spillover","P31"
"P31","Trial041","rc-n2forced-nonanim-3x.jpg",2,109,1,0,109,109,764,109,562,655,0,655,0,0,306,"rc","kırılan","N2 attachment","nonanim",7,8,5,"pre-critical","P31"
"P31","Trial041","rc-n2forced-nonanim-3x.jpg",3,154,1,0,154,332,983,475,1037,829,178,651,1,2,144,"rc","kızın","N2 attachment","nonanim",5,7,6,"N1","P31"
"P31","Trial041","rc-n2forced-nonanim-3x.jpg",4,384,1,0,384,788,788,1807,2844,404,404,0,2,2,404,"rc","vazosu","N2 attachment","nonanim",6,5,3,"N2","P31"
"P31","Trial041","rc-n2forced-nonanim-3x.jpg",5,348,1,348,348,348,348,348,3192,0,0,0,0,0,348,"rc","dün","N2 attachment","nonanim",3,6,9,"spillover","P31"
"P31","Trial045","rc-n1forced-anim-4.jpg",2,248,1,0,248,508,1076,664,1073,828,260,568,1,2,270,"rc","geçinen","N1 attachment","anim",7,7,6,"pre-critical","P31"
"P31","Trial045","rc-n1forced-anim-4.jpg",3,159,1,0,301,301,686,301,1374,385,0,385,0,1,200,"rc","adamın","N1 attachment","anim",6,7,5,"N1","P31"
"P31","Trial045","rc-n1forced-anim-4.jpg",4,274,1,0,274,274,846,274,1648,572,0,572,0,1,154,"rc","köşkü","N1 attachment","anim",5,6,5,"N2","P31"
"P31","Trial045","rc-n1forced-anim-4.jpg",5,222,1,0,222,222,839,222,1870,617,0,617,0,2,211,"rc","geçen","N1 attachment","anim",5,5,3,"spillover","P31"
"P31","Trial047","rc-n2forced-anim-4.jpg",2,181,1,0,181,181,411,181,1012,230,0,230,0,0,230,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","P31"
"P31","Trial047","rc-n2forced-anim-4.jpg",3,237,1,0,237,237,809,237,1249,572,0,572,0,1,175,"rc","yatın","N2 attachment","anim",5,9,6,"N1","P31"
"P31","Trial047","rc-n2forced-anim-4.jpg",4,558,1,0,558,558,1025,558,1807,467,0,467,0,2,261,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","P31"
